SEXO,DT_NASCIMENTO,NACIONALIDADE_ITEM,NACIONALIDADE,CIDADE_NATURAL,ESTADO_CIVIL,CRA,BAIRRO,CIDADE,ESTADO,FORMA_INGRESSO,FORMA_EVASAO,NUM_VERSAO,PERIODO_INGRESSO,DT_EVASAO,PERIODO_EVASAO,PERIODO_EVASAO_FORMATADO,ANO_PERIODO_EVASAO,PERIODO_INGRESSO_FORMATADO,ANO_PERIODO_INGRESSO,ZONA,IDADE_INGRESSO,IDADE_EVASAO,FORMA_INGRESSO_SIMPLES,FORMA_EVASAO_DETALHADA,STATUS_EVASAO,CRA_ARREDONDADO,TEMPO_CURSO,DISTANCIA_URCA
M,1990-02-20,1,Brasileira,RIO DE JANEIRO,Solteiro(a),7.8416,padre miguel,rio de janeiro,Rio de Janeiro,EN - ENEM,CON - Curso concluído,2008/1,2.0,2015-03-17,1.0,2015.1,2015.0,2010.2,2010.0,Zona Oeste,20.0,24.0,Ampla Concorrencia,CON - Curso concluído,Concluído,8.0,4.5,29.97
M,1993-02-20,1,Brasileira,RIO DE JANEIRO,Solteiro(a),1.6148,botafogo,rio de janeiro,Rio de Janeiro,EN - ENEM,JUB - Jubilamento,2008/1,1.0,2017-04-25,1.0,2017.1,2017.0,2012.1,2012.0,Zona Sul,18.0,23.0,Ampla Concorrencia,JUB - Jubilamento,Evasão,1.5,5.0,1.37
M,2004-02-20,1,Brasileira,RIO DE JANEIRO,Solteiro(a),8.2192,botafogo,rio de janeiro,Rio de Janeiro,SISU Escola Publica - Indep. de Renda,Sem evasão,2023/2,2.0,,,,,2022.2,2022.0,Zona Sul,18.0,,Cotas,Sem evasão,Cursando,8.0,,1.37
F,1990-03-20,1,Brasileira,RIO DE JANEIRO,Solteiro(a),3.5681,copacabana,rio de janeiro,Rio de Janeiro,EN - ENEM,JUB - Jubilamento,2008/1,1.0,2013-08-23,1.0,2013.1,2013.0,2012.1,2012.0,Zona Sul,21.0,22.0,Ampla Concorrencia,JUB - Jubilamento,Evasão,3.5,1.0,2.59
M,1987-04-20,1,Brasileira,RIO DE JANEIRO,Solteiro(a),5.6961,vista alegre,rio de janeiro,Rio de Janeiro,VE - Vestibular,CON - Curso concluído,2008/1,2.0,2014-02-19,1.0,2014.1,2014.0,2006.2,2006.0,Zona Norte,19.0,26.0,Ampla Concorrencia,CON - Curso concluído,Concluído,5.5,7.5,20.44
M,1994-04-20,1,Brasileira,RIO DE JANEIRO,Solteiro(a),3.259,andaraí,rio de janeiro,Rio de Janeiro,SISU Ampla Concorrencia,CAN - Cancelamento Geral do curso,2008/1,1.0,2013-10-21,2.0,2013.2,2013.0,2013.1,2013.0,Zona Norte,18.0,19.0,Ampla Concorrencia,CAN - Cancelamento Geral do curso,Evasão,3.5,0.5,9.2
M,1990-06-20,1,Brasileira,BRASILIA,Solteiro(a),0.0,todos os santos,rio de janeiro,Rio de Janeiro,VE - Vestibular,ABA - Abandono do curso,2008/1,1.0,2008-12-16,2.0,2008.2,2008.0,2008.1,2008.0,Zona Norte,17.0,18.0,Ampla Concorrencia,ABA - Abandono do curso,Evasão,0.0,0.5,13.7
M,1991-06-20,1,Brasileira,RIO DE JANEIRO,Solteiro(a),2.76,santa catarina,rio de janeiro,Rio de Janeiro,VE - Vestibular,JUB - Jubilamento,2008/1,2.0,2013-08-23,1.0,2013.1,2013.0,2009.2,2009.0,Outros,18.0,21.0,Ampla Concorrencia,JUB - Jubilamento,Evasão,3.0,3.5,55.45
M,1984-07-20,1,Brasileira,RIO DE JANEIRO,Solteiro(a),3.1111,santa teresa,rio de janeiro,Rio de Janeiro,VE - Vestibular,ABA - Abandono do curso,2008/1,2.0,2009-08-08,2.0,2009.2,2009.0,2005.2,2005.0,Centro,20.0,24.0,Ampla Concorrencia,ABA - Abandono do curso,Evasão,3.0,4.0,4.05
M,1999-07-20,1,Brasileira,NITERÓI,Solteiro(a),7.4833,santa rosa,niteroi,Rio de Janeiro,SISU Escola Publica - Indep. de Renda,Sem evasão,2008/1,1.0,,,,,2019.1,2019.0,Niterói/São Gonçalo,19.0,,Cotas,Sem evasão,Cursando,7.5,,9.59
F,1986-08-20,1,Brasileira,NITERÓI,Solteiro(a),6.3391,icarai,rio de janeiro,Rio de Janeiro,EN - ENEM,CON - Curso concluído,2008/1,1.0,2012-01-24,1.0,2012.1,2012.0,2006.1,2006.0,Niterói/São Gonçalo,19.0,25.0,Ampla Concorrencia,CON - Curso concluído,Concluído,6.5,6.0,8.44
F,1989-08-20,1,Brasileira,RIO DE JANEIRO,Solteiro(a),8.0769,tijuca,rio de janeiro,Rio de Janeiro,VE - Vestibular,ABA - Abandono do curso,2005/2,1.0,2009-08-08,2.0,2009.2,2009.0,2007.1,2007.0,Zona Norte,17.0,19.0,Ampla Concorrencia,ABA - Abandono do curso,Evasão,8.0,2.5,7.39
M,1996-08-20,1,Brasileira,RIO DE JANEIRO,Solteiro(a),4.9648,abolicao,rio de janeiro,Rio de Janeiro,SISU Escola Publica - Indep. de Renda,Sem evasão,2008/1,1.0,,,,,2016.1,2016.0,Zona Norte,19.0,,Cotas,Sem evasão,Cursando,5.0,,15.48
M,1997-08-20,1,Brasileira,RIO DE JANEIRO,Solteiro(a),8.6488,recreio dos bandeirantes,rio de janeiro,Rio de Janeiro,SISU Ampla Concorrencia,CON - Curso concluído,2008/1,2.0,2022-06-24,2.0,2021.2,2021.0,2017.2,2017.0,Zona Oeste,19.0,23.0,Ampla Concorrencia,CON - Curso concluído,Concluído,8.5,4.0,31.12
F,1998-08-20,1,Brasileira,SAO GABRIEL DA CACHOEIRA,Solteiro(a),7.1,anchieta,rio de janeiro,Rio de Janeiro,"SISU Escola Pública até 1,5 S.M Índio",Sem evasão,2023/2,2.0,,,,,2020.2,2020.0,Zona Norte,21.0,,Cotas,Sem evasão,Cursando,7.0,,27.79
M,2004-08-20,1,Brasileira,RIO DE JANEIRO,Solteiro(a),7.6333,glaucia,belford roxo,Rio de Janeiro,"SISU Escola Pública até 1,5 S.M Preto e Pardo",Sem evasão,2023/2,2.0,,,,,2022.2,2022.0,Baixada Fluminense,17.0,,Cotas,Sem evasão,Cursando,7.5,,28.81
M,1982-09-20,99,Estrangeiro,MOSCOU,Uniao Estavel,6.0,copacabana,rio de janeiro,Rio de Janeiro,SISU Ampla Concorrencia,Sem evasão,2023/2,1.0,,,,,2018.1,2018.0,Zona Sul,35.0,,Ampla Concorrencia,Sem evasão,Cursando,6.0,,2.59
M,1988-09-20,1,Brasileira,RIO DE JANEIRO,Solteiro(a),3.9924,jacarepagua,rio de janeiro,Rio de Janeiro,VE - Vestibular,CAN - Cancelamento Geral do curso,2008/1,2.0,2014-04-10,1.0,2014.1,2014.0,2007.2,2007.0,Zona Oeste,18.0,25.0,Ampla Concorrencia,CAN - Cancelamento Geral do curso,Evasão,4.0,6.51,20.9
M,1991-09-20,1,Brasileira,RIO DE JANEIRO,Solteiro(a),3.7924,sao cristovao,rio de janeiro,Rio de Janeiro,EN - ENEM,CAN - Cancelamento Geral do curso,2008/1,2.0,2015-02-05,1.0,2015.1,2015.0,2010.2,2010.0,Zona Norte,18.0,23.0,Ampla Concorrencia,CAN - Cancelamento Geral do curso,Evasão,4.0,4.5,8.21
F,1991-09-20,1,Brasileira,RIO DE JANEIRO,Solteiro(a),3.0828,maria da graca,rio de janeiro,Rio de Janeiro,EN - ENEM,ABA - Abandono do curso,2008/1,1.0,2018-10-18,2.0,2018.2,2018.0,2011.1,2011.0,Zona Norte,19.0,26.0,Ampla Concorrencia,ABA - Abandono do curso,Evasão,3.0,7.5,12.6
F,1984-11-20,1,Brasileira,RIO DE JANEIRO,Casado(a),3.0153,meier,rio de janeiro,Rio de Janeiro,EN - ENEM,CAN - Cancelamento Geral do curso,2008/1,2.0,2015-04-30,1.0,2015.1,2015.0,2011.2,2011.0,Zona Norte,26.0,30.0,Ampla Concorrencia,CAN - Cancelamento Geral do curso,Evasão,3.0,3.5,12.84
M,1988-01-21,1,Brasileira,NITERÓI,Solteiro(a),3.5586,copacabana,rio de janeiro,Rio de Janeiro,VE - Vestibular,JUB - Jubilamento,2008/1,1.0,2013-08-23,1.0,2013.1,2013.0,2009.1,2009.0,Zona Sul,20.0,24.0,Ampla Concorrencia,JUB - Jubilamento,Evasão,3.5,4.0,2.59
M,1997-01-21,1,Brasileira,RIO DE JANEIRO,Solteiro(a),5.342,botafogo,rio de janeiro,Rio de Janeiro,SISU Ampla Concorrencia,CAN - Cancelamento Geral do curso,2008/1,2.0,2021-04-19,2.0,2020.2,2020.0,2016.2,2016.0,Zona Sul,19.0,23.0,Ampla Concorrencia,CAN - Cancelamento Geral do curso,Evasão,5.5,4.0,1.37
F,1990-02-21,1,Brasileira,RIO DE JANEIRO,Solteiro(a),7.9107,iraja,rio de janeiro,Rio de Janeiro,EN - ENEM,CON - Curso concluído,2008/1,1.0,2017-03-10,1.0,2017.1,2017.0,2011.1,2011.0,Zona Norte,20.0,26.0,Ampla Concorrencia,CON - Curso concluído,Concluído,8.0,6.0,20.68
M,2004-03-21,1,Brasileira,RIO DE JANEIRO,Solteiro(a),8.1865,rio comprido,rio de janeiro,Rio de Janeiro,SISU Ampla Concorrencia,Sem evasão,2023/2,2.0,,,,,2022.2,2022.0,Zona Norte,18.0,,Ampla Concorrencia,Sem evasão,Cursando,8.0,,5.09
M,2005-03-21,1,Brasileira,RIO DE JANEIRO,Solteiro(a),7.7714,barra da tijuca,rio de janeiro,Rio de Janeiro,SISU Ampla Concorrencia,Sem evasão,2023/2,1.0,,,,,2023.1,2023.0,Zona Oeste,17.0,,Ampla Concorrencia,Sem evasão,Cursando,8.0,,20.93
M,1986-05-21,1,Brasileira,RIO DE JANEIRO,Solteiro(a),8.0323,recreio dos bandeirantes,rio de janeiro,Rio de Janeiro,VE - Vestibular,CON - Curso concluído,2005/2,1.0,2009-12-21,2.0,2009.2,2009.0,2005.1,2005.0,Zona Oeste,18.0,23.0,Ampla Concorrencia,CON - Curso concluído,Concluído,8.0,4.5,31.12
F,1993-05-21,1,Brasileira,RIO DE JANEIRO,Solteiro(a),6.609,cachambi,rio de janeiro,Rio de Janeiro,SISU Ampla Concorrencia,CAN - Cancelamento Geral do curso,2008/1,1.0,2023-06-19,1.0,2023.1,2023.0,2017.1,2017.0,Zona Norte,23.0,29.0,Ampla Concorrencia,CAN - Cancelamento Geral do curso,Evasão,6.5,6.0,13.03
M,2001-05-21,1,Brasileira,RIO DE JANEIRO,Solteiro(a),7.125,meier,rio de janeiro,Rio de Janeiro,SISU Ampla Concorrencia,Sem evasão,2023/2,1.0,,,,,2022.1,2022.0,Zona Norte,20.0,,Ampla Concorrencia,Sem evasão,Cursando,7.0,,12.84
F,2001-05-21,1,Brasileira,RIO DE JANEIRO,Solteiro(a),7.9217,anil,rio de janeiro,Rio de Janeiro,SISU Ampla Concorrencia,Sem evasão,2023/2,2.0,,,,,2023.2,2023.0,Zona Oeste,22.0,,Ampla Concorrencia,Sem evasão,Cursando,8.0,,17.48
F,1989-06-21,1,Brasileira,RIO DE JANEIRO,Solteiro(a),4.51,recreio dos bandeirantes,rio de janeiro,Rio de Janeiro,VE - Vestibular,JUB - Jubilamento,2008/1,2.0,2013-08-23,1.0,2013.1,2013.0,2007.2,2007.0,Zona Oeste,18.0,23.0,Ampla Concorrencia,JUB - Jubilamento,Evasão,4.5,5.51,31.12
M,1994-06-21,1,Brasileira,NITERÓI,Solteiro(a),4.7489,icarai,rio de janeiro,Rio de Janeiro,EN - ENEM,CAN - Cancelamento Geral do curso,2008/1,2.0,2023-04-19,1.0,2023.1,2023.0,2012.2,2012.0,Niterói/São Gonçalo,18.0,28.0,Ampla Concorrencia,CAN - Cancelamento Geral do curso,Evasão,4.5,10.5,8.44
F,2002-06-21,1,Brasileira,VITÓRIA,Solteiro(a),1.3818,bento ferreira,vitoria,Rio de Janeiro,SISU Ampla Concorrencia,CAN - Cancelamento Geral do curso,2008/1,1.0,2021-11-22,2.0,2021.2,2021.0,2021.1,2021.0,Outros,18.0,19.0,Ampla Concorrencia,CAN - Cancelamento Geral do curso,Evasão,1.5,0.5,416.01
M,1988-07-21,1,Brasileira,NOVA IGUAÇU,Solteiro(a),5.2451,santa eugenia,rio de janeiro,Rio de Janeiro,EN - ENEM,JUB - Jubilamento,2008/1,1.0,2017-11-27,2.0,2017.2,2017.0,2011.1,2011.0,Outros,22.0,28.0,Ampla Concorrencia,JUB - Jubilamento,Evasão,5.0,6.5,38.21
F,1989-07-21,1,Brasileira,RIO DE JANEIRO,Solteiro(a),9.2577,vila nova,rio de janeiro,Rio de Janeiro,EN - ENEM,CON - Curso concluído,2008/1,2.0,2013-10-10,2.0,2013.2,2013.0,2008.2,2008.0,Outros,18.0,23.0,Ampla Concorrencia,CON - Curso concluído,Concluído,9.5,5.0,33.94
M,1993-07-21,1,Brasileira,RIO DE JANEIRO,Solteiro(a),3.0,centro,rio de janeiro,Rio de Janeiro,SISU Ampla Concorrencia,ABA - Abandono do curso,2008/1,2.0,2019-05-20,1.0,2019.1,2019.0,2018.2,2018.0,Centro,24.0,25.0,Ampla Concorrencia,ABA - Abandono do curso,Evasão,3.0,0.5,23.57
M,1998-07-21,1,Brasileira,RIO DE JANEIRO,Solteiro(a),6.8133,penha,rio de janeiro,Rio de Janeiro,SISU Ampla Concorrencia,Sem evasão,2023/2,2.0,,,,,2021.2,2021.0,Zona Norte,22.0,,Ampla Concorrencia,Sem evasão,Cursando,7.0,,16.99
M,2003-07-21,1,Brasileira,RIO DE JANEIRO,Solteiro(a),8.1277,catete,rio de janeiro,Rio de Janeiro,SISU Ampla Concorrencia,Sem evasão,2008/1,2.0,,,,,2021.2,2021.0,Zona Sul,17.0,,Ampla Concorrencia,Sem evasão,Cursando,8.0,,3.26
F,1991-08-21,1,Brasileira,BELO HORIZONTE,Solteiro(a),1.0769,praça da bandeira,rio de janeiro,Rio de Janeiro,SISU Ampla Concorrencia,CAN - Cancelamento Geral do curso,2008/1,1.0,2014-06-09,1.0,2014.1,2014.0,2014.1,2014.0,Zona Norte,22.0,22.0,Ampla Concorrencia,CAN - Cancelamento Geral do curso,Evasão,1.0,0.0,6.64
F,1991-08-21,1,Brasileira,RIO DE JANEIRO,Solteiro(a),8.9902,pechincha,rio de janeiro,Rio de Janeiro,SISU Ampla Concorrencia,CON - Curso concluído,2008/1,2.0,2019-09-04,1.0,2019.1,2019.0,2014.2,2014.0,Zona Oeste,22.0,27.0,Ampla Concorrencia,CON - Curso concluído,Concluído,9.0,4.5,19.22
M,1995-08-21,1,Brasileira,RIO DE JANEIRO,Solteiro(a),7.1452,brás de pina,rio de janeiro,Rio de Janeiro,SISU Ampla Concorrencia,CON - Curso concluído,2008/1,2.0,2020-10-02,2.0,2019.2,2019.0,2014.2,2014.0,Zona Norte,18.0,23.0,Ampla Concorrencia,CON - Curso concluído,Concluído,7.0,5.0,18.98
M,1992-09-21,1,Brasileira,RIO DE JANEIRO,Solteiro(a),3.1586,pavuna,rio de janeiro,Rio de Janeiro,EN - ENEM,CAN - Cancelamento Geral do curso,2008/1,2.0,2018-07-04,1.0,2018.1,2018.0,2011.2,2011.0,Zona Norte,18.0,25.0,Ampla Concorrencia,CAN - Cancelamento Geral do curso,Evasão,3.0,6.51,25.14
M,1994-09-21,1,Brasileira,RIO DE JANEIRO,Solteiro(a),4.6781,vila isabel,rio de janeiro,Rio de Janeiro,SISU Ampla Concorrencia,CAN - Cancelamento Geral do curso,2008/1,1.0,2018-08-13,2.0,2018.2,2018.0,2013.1,2013.0,Zona Norte,18.0,23.0,Ampla Concorrencia,CAN - Cancelamento Geral do curso,Evasão,4.5,5.49,9.45
M,2000-09-21,1,Brasileira,SÃO PAULO,Solteiro(a),8.0222,engenho de dentro,rio de janeiro,Rio de Janeiro,SISU Ampla Concorrencia,Sem evasão,2023/2,1.0,,,,,2020.1,2020.0,Zona Norte,19.0,,Ampla Concorrencia,Sem evasão,Cursando,8.0,,14.39
M,1988-10-21,1,Brasileira,RIO DE JANEIRO,Solteiro(a),5.8843,maria paula,niteroi,Rio de Janeiro,VE - Vestibular,ABA - Abandono do curso,2008/1,2.0,2011-06-29,1.0,2011.1,2011.0,2007.2,2007.0,Niterói/São Gonçalo,18.0,22.0,Ampla Concorrencia,ABA - Abandono do curso,Evasão,6.0,3.5,16.37
M,1995-10-21,1,Brasileira,RIO DE JANEIRO,Solteiro(a),1.3527,higienopolis,rio de janeiro,Rio de Janeiro,SISU Escola Publica - Indep. de Renda,ABA - Abandono do curso,2008/1,1.0,2019-10-21,2.0,2019.2,2019.0,2018.1,2018.0,Zona Norte,22.0,23.0,Cotas,ABA - Abandono do curso,Evasão,1.5,1.49,13.06
M,2001-10-21,1,Brasileira,RIO DE JANEIRO,Solteiro(a),8.7101,recreio dos bandeirantes,rio de janeiro,Rio de Janeiro,SISU Ampla Concorrencia,Sem evasão,2008/1,1.0,,,,,2020.1,2020.0,Zona Oeste,18.0,,Ampla Concorrencia,Sem evasão,Cursando,8.5,,31.12
M,1990-11-21,1,Brasileira,RIO DE JANEIRO,Solteiro(a),7.4425,bonsucesso,rio de janeiro,Rio de Janeiro,VE - Vestibular,CON - Curso concluído,2008/1,2.0,2014-02-19,1.0,2014.1,2014.0,2009.2,2009.0,Zona Norte,18.0,23.0,Ampla Concorrencia,CON - Curso concluído,Concluído,7.5,4.5,13.11
M,1991-11-21,1,Brasileira,RIO DE JANEIRO,Solteiro(a),0.0,edson passos,nova iguacu,Rio de Janeiro,EN - ENEM,ABA - Abandono do curso,2008/1,1.0,2011-09-29,2.0,2011.2,2011.0,2011.1,2011.0,Baixada Fluminense,19.0,19.0,Ampla Concorrencia,ABA - Abandono do curso,Evasão,0.0,0.5,31.44
M,1991-11-21,1,Brasileira,RIO DE JANEIRO,Solteiro(a),2.22,coelho neto,rio de janeiro,Rio de Janeiro,"SISU Escola Pública até 1,5 S.M Preto e Pardo",ABA - Abandono do curso,2008/1,2.0,2023-06-29,1.0,2023.1,2023.0,2016.2,2016.0,Zona Norte,24.0,31.0,Cotas,ABA - Abandono do curso,Evasão,2.0,6.5,23.06
M,1987-12-21,1,Brasileira,RIO DE JANEIRO,Solteiro(a),3.0702,vila da penha,rio de janeiro,Rio de Janeiro,VE - Vestibular,CAN - Cancelamento Geral do curso,2008/1,2.0,2014-03-20,1.0,2014.1,2014.0,2008.2,2008.0,Zona Norte,20.0,26.0,Ampla Concorrencia,CAN - Cancelamento Geral do curso,Evasão,3.0,5.5,19.04
M,1992-12-21,1,Brasileira,RIO DE JANEIRO,Solteiro(a),7.5729,taquara,rio de janeiro,Rio de Janeiro,SISU Ampla Concorrencia,Sem evasão,2008/1,2.0,,,,,2013.2,2013.0,Zona Oeste,20.0,,Ampla Concorrencia,Sem evasão,Cursando,7.5,,22.51
M,1993-12-21,1,Brasileira,NOVA IGUAÇU,Solteiro(a),5.0301,nossa senhora das gracas,nova iguacu,Rio de Janeiro,EN - ENEM,CAN - Cancelamento Geral do curso,2008/1,2.0,2015-10-22,2.0,2015.2,2015.0,2012.2,2012.0,Baixada Fluminense,18.0,21.0,Ampla Concorrencia,CAN - Cancelamento Geral do curso,Evasão,5.0,3.0,107.39
M,1998-12-21,1,Brasileira,RIO DE JANEIRO,Solteiro(a),8.7208,brás de pina,rio de janeiro,Rio de Janeiro,SISU Escola Publica - Indep. de Renda,CON - Curso concluído,2008/1,1.0,2023-12-16,2.0,2023.2,2023.0,2017.1,2017.0,Zona Norte,18.0,24.0,Cotas,CON - Curso concluído,Concluído,8.5,6.49,18.98
F,1981-01-22,1,Brasileira,RIO DE JANEIRO,Solteiro(a),1.82,flamengo,rio de janeiro,Rio de Janeiro,SISU Ampla Concorrencia,CAN - Cancelamento Geral do curso,2008/1,1.0,2017-09-04,2.0,2017.2,2017.0,2013.1,2013.0,Zona Sul,31.0,36.0,Ampla Concorrencia,CAN - Cancelamento Geral do curso,Evasão,2.0,4.5,2.33
M,1991-01-22,1,Brasileira,RIO DE JANEIRO,Solteiro(a),0.0,ramos,rio de janeiro,Rio de Janeiro,SISU Ampla Concorrencia,ABA - Abandono do curso,2008/1,2.0,2018-05-14,1.0,2018.1,2018.0,2016.2,2016.0,Zona Norte,25.0,26.0,Ampla Concorrencia,ABA - Abandono do curso,Evasão,0.0,1.5,14.44
M,2004-01-22,1,Brasileira,RIO DE JANEIRO,Solteiro(a),5.9809,rocinha,rio de janeiro,Rio de Janeiro,SISU Ampla Concorrencia,Sem evasão,2023/2,2.0,,,,,2022.2,2022.0,Zona Sul,18.0,,Ampla Concorrencia,Sem evasão,Cursando,6.0,,9.01
M,1989-02-22,1,Brasileira,RIO DE JANEIRO,Solteiro(a),7.857,campinho,rio de janeiro,Rio de Janeiro,VE - Vestibular,CON - Curso concluído,2008/1,1.0,2010-07-21,1.0,2010.1,2010.0,2007.1,2007.0,Zona Norte,17.0,20.0,Ampla Concorrencia,CON - Curso concluído,Concluído,8.0,3.0,19.96
M,2001-02-22,1,Brasileira,RIO DE JANEIRO,Solteiro(a),8.72,copacabana,rio de janeiro,Rio de Janeiro,SISU Ampla Concorrencia,Sem evasão,2023/2,1.0,,,,,2022.1,2022.0,Zona Sul,20.0,,Ampla Concorrencia,Sem evasão,Cursando,8.5,,2.59
F,2005-02-22,1,Brasileira,RIO DE JANEIRO,Solteiro(a),0.0,botafogo,rio de janeiro,Rio de Janeiro,SISU Ampla Concorrencia,Sem evasão,2023/2,2.0,,,,,2023.2,2023.0,Zona Sul,18.0,,Ampla Concorrencia,Sem evasão,Cursando,0.0,,1.37
M,1980-04-22,1,Brasileira,RIO DE JANEIRO,Casado(a),6.9342,cachambi,rio de janeiro,Rio de Janeiro,SISU Ampla Concorrencia,CON - Curso concluído,2008/1,2.0,2019-04-11,2.0,2018.2,2018.0,2016.2,2016.0,Zona Norte,36.0,38.0,Ampla Concorrencia,CON - Curso concluído,Concluído,7.0,2.0,13.03
M,1981-04-22,1,Brasileira,RIO DE JANEIRO,Solteiro(a),7.8344,vigario geral,rio de janeiro,Rio de Janeiro,EN - ENEM,CON - Curso concluído,2008/1,1.0,2012-12-11,2.0,2012.2,2012.0,2007.1,2007.0,Zona Norte,25.0,31.0,Ampla Concorrencia,CON - Curso concluído,Concluído,8.0,5.5,21.63
M,1990-04-22,1,Brasileira,RIO DE JANEIRO,Solteiro(a),3.7836,tijuca,rio de janeiro,Rio de Janeiro,EN - ENEM,ABA - Abandono do curso,2008/1,2.0,2012-05-29,1.0,2012.1,2012.0,2010.2,2010.0,Zona Norte,20.0,21.0,Ampla Concorrencia,ABA - Abandono do curso,Evasão,4.0,1.5,7.39
M,1993-04-22,1,Brasileira,RIO DE JANEIRO,Solteiro(a),4.447,engenho novo,rio de janeiro,Rio de Janeiro,EN - ENEM,ABA - Abandono do curso,2008/1,2.0,2018-05-14,1.0,2018.1,2018.0,2012.2,2012.0,Zona Norte,19.0,24.0,Ampla Concorrencia,ABA - Abandono do curso,Evasão,4.5,5.5,11.39
M,1997-04-22,1,Brasileira,RIO DE JANEIRO,Solteiro(a),7.1714,barra da tijuca,rio de janeiro,Rio de Janeiro,SISU Ampla Concorrencia,Sem evasão,2008/1,2.0,,,,,2016.2,2016.0,Zona Oeste,19.0,,Ampla Concorrencia,Sem evasão,Cursando,7.0,,20.93
M,1997-04-22,1,Brasileira,RIO DE JANEIRO,Solteiro(a),7.0039,botafogo,rio de janeiro,Rio de Janeiro,SISU Ampla Concorrencia,CON - Curso concluído,2008/1,2.0,2023-12-16,2.0,2023.2,2023.0,2017.2,2017.0,Zona Sul,20.0,26.0,Ampla Concorrencia,CON - Curso concluído,Concluído,7.0,6.0,1.37
M,1998-04-22,1,Brasileira,RIO DE JANEIRO,Solteiro(a),7.9555,jacarepagua,rio de janeiro,Rio de Janeiro,SISU Ampla Concorrencia,Sem evasão,2008/1,2.0,,,,,2018.2,2018.0,Zona Oeste,20.0,,Ampla Concorrencia,Sem evasão,Cursando,8.0,,20.9
M,1968-06-22,1,Brasileira,RIO DE JANEIRO,Casado(a),1.5,copacabana,rio de janeiro,Rio de Janeiro,SISU Ampla Concorrencia,ABA - Abandono do curso,2008/1,2.0,2018-05-14,1.0,2018.1,2018.0,2017.2,2017.0,Zona Sul,49.0,49.0,Ampla Concorrencia,ABA - Abandono do curso,Evasão,1.5,0.5,2.59
M,1986-07-22,1,Brasileira,SALVADOR,Solteiro(a),6.6866,tijuca,rio de janeiro,Rio de Janeiro,VE - Vestibular,CON - Curso concluído,2008/1,2.0,2010-09-15,1.0,2010.1,2010.0,2005.2,2005.0,Zona Norte,18.0,23.0,Ampla Concorrencia,CON - Curso concluído,Concluído,6.5,4.5,7.39
F,1989-07-22,1,Brasileira,RIO DE JANEIRO,Solteiro(a),2.4104,guaratiba,rio de janeiro,Rio de Janeiro,"SISU Escola Pública até 1,5 S.M Preto e Pardo",ABA - Abandono do curso,2008/1,2.0,2019-05-20,1.0,2019.1,2019.0,2015.2,2015.0,Zona Oeste,25.0,29.0,Cotas,ABA - Abandono do curso,Evasão,2.5,3.5,42.95
F,1994-07-22,1,Brasileira,RIO DE JANEIRO,Solteiro(a),8.4319,vila isabel,rio de janeiro,Rio de Janeiro,EN - ENEM,CON - Curso concluído,2008/1,1.0,2016-08-29,2.0,2016.2,2016.0,2012.1,2012.0,Zona Norte,17.0,21.0,Ampla Concorrencia,CON - Curso concluído,Concluído,8.5,4.5,9.45
F,1994-07-22,1,Brasileira,RIO DE JANEIRO,Solteiro(a),6.6978,inga,niteroi,Rio de Janeiro,EN - ENEM,CON - Curso concluído,2008/1,2.0,2020-10-02,2.0,2019.2,2019.0,2012.2,2012.0,Niterói/São Gonçalo,17.0,24.0,Ampla Concorrencia,CON - Curso concluído,Concluído,6.5,7.0,7.34
M,2000-07-22,1,Brasileira,RIO DE JANEIRO,Solteiro(a),8.3715,todos os santos,rio de janeiro,Rio de Janeiro,SISU Ampla Concorrencia,Sem evasão,2023/2,1.0,,,,,2020.1,2020.0,Zona Norte,19.0,,Ampla Concorrencia,Sem evasão,Cursando,8.5,,13.7
M,2002-07-22,1,Brasileira,SAO GONCALO,Solteiro(a),7.5,honorio fraga,colatina,Rio de Janeiro,"SISU Escola Pública até 1,5 S.M Preto e Pardo",Sem evasão,2023/2,1.0,,,,,2020.1,2020.0,Outros,17.0,,Cotas,Sem evasão,Cursando,7.5,,458.79
F,2000-08-22,1,Brasileira,RIO DE JANEIRO,Solteiro(a),8.8119,copacabana,rio de janeiro,Rio de Janeiro,SISU Escola Publica - Indep. de Renda,Sem evasão,2008/1,2.0,,,,,2018.2,2018.0,Zona Sul,17.0,,Cotas,Sem evasão,Cursando,9.0,,2.59
M,1992-09-22,1,Brasileira,RIO DE JANEIRO,Solteiro(a),7.032,jardim botanico,rio de janeiro,Rio de Janeiro,SISU Ampla Concorrencia,CAN - Cancelamento Geral do curso,2008/1,1.0,2019-04-12,1.0,2019.1,2019.0,2015.1,2015.0,Zona Sul,22.0,26.0,Ampla Concorrencia,CAN - Cancelamento Geral do curso,Evasão,7.0,4.0,5.78
M,1993-09-22,1,Brasileira,RIO DE JANEIRO,Solteiro(a),0.0,vila isabel,rio de janeiro,Rio de Janeiro,SISU Ampla Concorrencia,CAN - Cancelamento Geral do curso,2008/1,2.0,2016-04-11,1.0,2016.1,2016.0,2015.2,2015.0,Zona Norte,21.0,22.0,Ampla Concorrencia,CAN - Cancelamento Geral do curso,Evasão,0.0,0.5,9.45
M,2001-09-22,1,Brasileira,RIO DE JANEIRO,Solteiro(a),8.0729,brás de pina,rio de janeiro,Rio de Janeiro,SISU Ampla Concorrencia,Sem evasão,2008/1,2.0,,,,,2021.2,2021.0,Zona Norte,19.0,,Ampla Concorrencia,Sem evasão,Cursando,8.0,,18.98
